key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Dorance Armstrong-2018,Dorance Armstrong,257.0,EDGE,Kansas,2018.0,,47,SMALL SCHOOL,22.968206507735086,20.0,118.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,7.12,30.0,257.0
Foley Fatukasi-2018,Foley Fatukasi,257.0,DT,Connecticut,2018.0,,64,Connecticut,23.308938249762235,33.0,112.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,7.44,30.0,318.0
Foyesade Oluokun-2018,Foyesade Oluokun,200.0,S,Yale,2018.0,ATL,9,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,37.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
Greg Senat-2018,Greg Senat,212.0,T,Wagner,2018.0,BAL,2,SMALL SCHOOL,23.0,19.0,106.0,1.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,7.41,26.0,302.0
Henre Toliver-2018,Henre Toliver,257.0,CB,Arkansas,2018.0,,177,Arkansas,21.963363400748335,6.0,117.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,7.01,32.5,185.0
Jake Wieneke-2018,Jake Wieneke,257.0,WR,South Dakota State,2018.0,,2,SMALL SCHOOL,22.777604558733056,9.0,114.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,7.24,34.0,221.0
Jamil Demby-2018,Jamil Demby,192.0,T,Maine,2018.0,LAR,6,SMALL SCHOOL,22.0,17.0,98.0,1.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,7.86,23.5,319.0
Javon Rolland-Jones-2018,Javon Rolland-Jones,257.0,EDGE,Arkansas State,2018.0,,14,SMALL SCHOOL,22.214516189141946,23.0,111.8138914472287,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.446686082532403,0.0,0.0,0.0,0.0,7.377321757839644,31.80564070279806,253.0
Jeff Wilson-2018,Jeff Wilson,257.0,RB,North Texas,2018.0,,10,SMALL SCHOOL,22.071531465185046,15.0,116.57148609236269,0.0,0.0,0.0,0.0,4.641883400093001,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2968167383264575,0.0,0.0,0.0,0.0,7.130152926038711,33.637983672272966,210.0
Jmon Moore-2018,Jmon Moore,257.0,WR,Missouri,2018.0,,118,Missouri,22.978240119251346,21.0,120.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,6.56,38.0,207.0
Joel Iyiegbuniwe-2018,Joel Iyiegbuniwe,257.0,LB,Western Kentucky,2018.0,,35,SMALL SCHOOL,22.752971426163608,19.0,117.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,7.06,35.0,229.0
John Franklin-Myers-2018,John Franklin-Myers,135.0,DE,S.F. Austin,2018.0,LAR,6,SMALL SCHOOL,21.0,26.0,113.0,32.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,7.36,33.0,283.0
Justin Watson-2018,Justin Watson,144.0,WR,Pennsylvania,2018.0,TAM,2,SMALL SCHOOL,22.0,19.682217461506724,113.42005827468732,11.0,0.0,0.0,0.0,4.772838087374288,0.0,0.0,0.0,0.0,0.0,73.08217786941191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397700513129228,0.0,0.0,0.0,0.0,7.302831311393288,32.14353497427021,234.33969426095393
Kahlil McKenzie-2018,Kahlil McKenzie,257.0,DT,Tennessee,2018.0,,207,Tennessee,22.790663564093695,26.0,105.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,7.94,29.5,314.0
Karaun White-2018,Karaun White,257.0,WR,West Virginia,2018.0,,124,West Virginia,21.282291688423967,24.0,118.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,7.16,33.5,206.0
Keion Crossen-2018,Keion Crossen,243.0,CB,Western Carolina,2018.0,NWE,1,SMALL SCHOOL,22.0,19.682217461506724,113.42005827468732,6.0,0.0,0.0,0.0,4.772838087374288,0.0,0.0,0.0,0.0,0.0,73.08217786941191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397700513129228,0.0,0.0,0.0,0.0,7.302831311393288,32.14353497427021,234.33969426095393
Kendall Donnerson-2018,Kendall Donnerson,248.0,OLB,SE Missouri St.,2018.0,GNB,4,SMALL SCHOOL,22.0,19.682217461506724,113.42005827468732,0.0,0.0,0.0,0.0,4.772838087374288,0.0,0.0,0.0,0.0,0.0,73.08217786941191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397700513129228,0.0,0.0,0.0,0.0,7.302831311393288,32.14353497427021,234.33969426095393
Kevin Toliver-2018,Kevin Toliver,257.0,CB,LSU,2018.0,,331,LSU,22.541027141601536,10.0,120.0,0.0,0.0,0.0,0.0,4.617583591767966,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.258545369799551,0.0,0.0,0.0,0.0,6.9823586708962955,33.0,204.0
Kyle Lauletta-2018,Kyle Lauletta,108.0,QB,Richmond,2018.0,NYG,12,SMALL SCHOOL,23.0,10.623114854159638,113.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,6.95,31.0,222.0
Maurice Hurst-2018,Maurice Hurst,257.0,DT,Michigan,2018.0,,240,Michigan,22.830973978149064,26.31329156901711,108.47441796689088,0.0,0.0,0.0,0.0,5.0056120945617595,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574893704759427,0.0,0.0,0.0,0.0,7.589466748740009,31.045082449471835,292.0
Max Redfield-2018,Max Redfield,257.0,S,Indiana (PA),2018.0,,7,SMALL SCHOOL,21.94113996564323,15.0,116.99211636296938,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278722979473326,0.0,0.0,0.0,0.0,7.08908081573451,33.54687983178326,205.0
Michael Joseph-2018,Michael Joseph,257.0,CB,Dubuque,2018.0,,1,SMALL SCHOOL,21.481113167763517,17.0,121.22030832742622,0.0,0.0,0.0,0.0,4.466777441855025,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,6.89,34.0,181.0
Mike Badgley-2018,Mike Badgley,257.0,K,Miami (FL),2018.0,,261,Miami (FL),20.447746850185343,11.729346141800306,111.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374525805596823,0.0,0.0,0.0,0.0,7.3011875173832514,30.533615711354457,183.0
Mike White-2018,Mike White,257.0,QB,Western Kentucky,2018.0,,35,SMALL SCHOOL,21.046090589106672,12.172623525303834,96.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,7.4,27.0,224.0
Nathan Shepherd-2018,Nathan Shepherd,72.0,DT,Fort Hays St.,2018.0,NYJ,1,SMALL SCHOOL,24.0,25.572133057170987,112.0,22.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,7.5,31.0,315.0
Nick Deluca-2018,Nick Deluca,257.0,OLB,North Dakota State,2018.0,,9,SMALL SCHOOL,22.786644856220494,18.0,112.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,7.09,29.5,251.0
Ola Adeniyi-2018,Ola Adeniyi,257.0,EDGE,Toledo,2018.0,,36,SMALL SCHOOL,22.064951733153535,26.0,112.51135666363155,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,7.21,31.5,248.0
Olubunmi Rotimi-2018,Olubunmi Rotimi,257.0,DE,Old Dominion,2018.0,,11,SMALL SCHOOL,23.024068808517114,21.0,113.0,0.0,0.0,0.0,0.0,4.933570536068958,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,7.46,32.0,273.0
P.J. Hall-2018,P.J. Hall,57.0,DT,Sam Houston St.,2018.0,OAK,6,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,11.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
R.J. McIntosh-2018,R.J. McIntosh,257.0,DT,Miami (FL),2018.0,,261,Miami (FL),23.075235471916837,23.942726964990413,110.56432299849163,0.0,0.0,0.0,0.0,4.974481124858355,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536008076507465,0.0,0.0,0.0,0.0,7.491891977767657,31.494532644222772,286.0
Richie James-2018,Richie James,257.0,WR,Middle Tennessee State,2018.0,,5,SMALL SCHOOL,22.603971001064995,6.0,122.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,6.87,35.5,183.0
Roc Thomas-2018,Roc Thomas,257.0,RB,Jacksonville State,2018.0,,4,SMALL SCHOOL,22.16249544759177,16.0,125.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.215380953274478,0.0,0.0,0.0,0.0,7.000427655489764,35.5,198.0
Shaquille Leonard-2018,Shaquille Leonard,36.0,LB,South Carolina St.,2018.0,IND,9,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,60.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
Siran Neal-2018,Siran Neal,154.0,CB,Jacksonville St.,2018.0,BUF,2,SMALL SCHOOL,24.0,17.0,122.0,6.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,7.0,40.5,199.0
Skyler Phillips-2018,Skyler Phillips,257.0,OG,Idaho State,2018.0,,2,SMALL SCHOOL,22.603363279679073,29.288093887558944,104.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,7.95,29.0,318.0
Taron Johnson-2018,Taron Johnson,121.0,CB,Weber St.,2018.0,BUF,6,SMALL SCHOOL,22.0,17.0,118.0,34.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,7.03,33.0,180.0
Tavares Martin-2018,Tavares Martin,257.0,WR,Washington State,2018.0,,44,SMALL SCHOOL,20.980209206179826,9.425384183594929,113.78985506806563,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289638427692046,0.0,0.0,0.0,0.0,7.107998876265707,31.5,177.0
Timon Parris-2018,Timon Parris,257.0,OT,Stony Brook,2018.0,,3,SMALL SCHOOL,23.357219850520504,27.0,108.10411237785574,0.0,0.0,0.0,0.0,5.1005582547259705,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625804998451997,0.0,0.0,0.0,0.0,7.624937446765428,30.45707348763341,312.0
