key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
AJ Derby-2015,AJ Derby,257.0,TE,Arkansas,2015.0,,177,Arkansas,23.64647563178379,15.0,117.30564384544607,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384947915041994,0.0,0.0,0.0,0.0,7.192350667381218,33.77494995319617,255.0
Adam Shead-2015,Adam Shead,257.0,OG,Oklahoma,2015.0,,269,Oklahoma,21.802776227891886,26.0,89.44071562870185,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.993946817899319,0.0,0.0,0.0,0.0,8.288100084719588,23.007427516414637,338.0
Ali Marpet-2015,Ali Marpet,61.0,C,Hobart,2015.0,TAM,1,SMALL SCHOOL,22.0,30.0,108.0,43.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,7.33,30.5,307.0
Anthony Morris-2015,Anthony Morris,218.0,OL,Tennessee St.,2015.0,OAK,9,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,0.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
B.J. Finney-2015,B.J. Finney,257.0,C,Kansas State,2015.0,,68,Kansas State,22.819178530426257,20.0,99.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,7.851115968931521,24.0,318.0
Bryan Bennett-2015,Bryan Bennett,257.0,QB,SE Louisiana,2015.0,,3,SMALL SCHOOL,22.541537771468573,14.934604842500448,125.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,7.13,37.0,211.0
Chad Hamilton-2015,Chad Hamilton,257.0,C,Coastal Carolina,2015.0,,19,SMALL SCHOOL,22.892090628032417,26.500738564839452,109.07083071188583,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.565971069790979,0.0,0.0,0.0,0.0,7.570138329405381,31.195614517531695,292.0
DaVaris Daniels-2015,DaVaris Daniels,257.0,WR,Notre Dame,2015.0,,240,Notre Dame,22.64424318980153,13.0,122.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20242499815867,0.0,0.0,0.0,0.0,6.968613051023041,37.0,201.0
Dante Fowler-2015,Dante Fowler,257.0,OLB,Florida,2015.0,,304,Florida,23.019931350052985,19.0,112.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,7.4,32.5,261.0
Darrian Miller-2015,Darrian Miller,257.0,OT,Kentucky,2015.0,,118,Kentucky,22.091347081487072,21.989189705477685,97.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0,7.91,25.0,307.0
