key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Andrew Ogletree-2022,Andrew Ogletree,192.0,TE,Youngstown St.,2022.0,IND,3,SMALL SCHOOL,24.0,20.854121736381842,118.27453908097776,2.0,0.0,0.0,0.0,4.771830923658733,0.0,0.0,0.0,0.0,0.0,76.06933827698424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356896372761732,0.0,0.0,0.0,0.0,7.142034370931082,35.058381155141475,268.976915731967
Andrew Rupcich-2022,Andrew Rupcich,257.0,OT,Culver-Stockton College,2022.0,,1,SMALL SCHOOL,23.05048030150152,24.938487373966325,108.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74154120166902,0.0,0.0,0.0,0.0,7.790665658628263,27.5,318.0
Blaise Andries-2022,Blaise Andries,257.0,OG,Minnesota,2022.0,,95,Minnesota,22.963737481891602,25.163636711116993,106.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,7.84,30.5,308.0
Braxton Jones-2022,Braxton Jones,168.0,OL,Southern Utah,2022.0,CHI,9,SMALL SCHOOL,23.0,24.52289806097494,108.0,16.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,7.708656024636042,25.5,310.0
Chris Oladokun-2022,Chris Oladokun,241.0,QB,South Dakota St.,2022.0,PIT,6,SMALL SCHOOL,25.0,21.440073873819472,120.70177948412291,0.0,0.0,0.0,0.0,4.771327341800957,0.0,0.0,0.0,0.0,0.0,77.56291848077042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336494302577987,0.0,0.0,0.0,0.0,7.061635900699986,36.51580424557709,286.29552646747413
Christian Benford-2022,Christian Benford,185.0,DB,Villanova,2022.0,BUF,8,SMALL SCHOOL,21.0,19.096265324069094,110.99281787154213,13.0,0.0,0.0,0.0,4.773341669232066,0.0,0.0,0.0,0.0,0.0,71.58859766562571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.418102583312976,0.0,0.0,0.0,0.0,7.383229781624388,30.68611188383457,217.02108352544712
Christian Matthew-2022,Christian Matthew,244.0,DB,Valdosta St.,2022.0,ARI,3,SMALL SCHOOL,25.0,21.440073873819472,120.70177948412291,2.0,0.0,0.0,0.0,4.771327341800957,0.0,0.0,0.0,0.0,0.0,77.56291848077042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336494302577987,0.0,0.0,0.0,0.0,7.061635900699986,36.51580424557709,286.29552646747413
Christian Watson-2022,Christian Watson,34.0,WR,North Dakota St.,2022.0,GNB,19,SMALL SCHOOL,23.0,19.62826294605776,136.0,16.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124020940253329,0.0,0.0,0.0,0.0,6.846873606335413,38.5,208.0
Cobie Durant-2022,Cobie Durant,142.0,DB,South Carolina St.,2022.0,LAR,9,SMALL SCHOOL,24.0,9.740328926780819,130.68885891525343,10.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9567589803716814,0.0,0.0,0.0,0.0,6.456286284268706,41.350368818366334,180.0
Cole Kelley-2022,Cole Kelley,257.0,QB,Southeastern Louisiana,2022.0,,3,SMALL SCHOOL,23.258568528436037,16.692881830316452,117.23576433966447,0.0,0.0,0.0,0.0,4.795542804745016,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370608149195915,0.0,0.0,0.0,0.0,7.157570574476334,33.197509752879014,249.0
