key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Adam Stenavich-2006,Adam Stenavich,257.0,OG,Michigan,2006.0,,240,Michigan,21.585306099212982,24.0,93.64966329504169,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.868549095931822,0.0,0.0,0.0,0.0,8.080641530423588,24.4905468640991,310.0
Andrew Whitworth-2006,Andrew Whitworth,55.0,T,LSU,2006.0,CIN,331,LSU,24.0,28.0,112.0,100.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,8.23,30.5,334.0
Antoine Bethea-2006,Antoine Bethea,207.0,DB,Howard,2006.0,IND,5,SMALL SCHOOL,22.0,19.0,127.0,63.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,6.99,36.5,203.0
Babatunde Oshinowo-2006,Babatunde Oshinowo,257.0,DT,Stanford,2006.0,,190,Stanford,22.135984235929083,33.0,105.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,7.87,32.0,304.0
Barrick Nealy-2006,Barrick Nealy,257.0,QB,Texas State,2006.0,,5,SMALL SCHOOL,22.730709262504973,16.831591987364817,114.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,6.94,32.5,226.0
Brent Hawkins-2006,Brent Hawkins,160.0,DE,Illinois St.,2006.0,JAX,7,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,3.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
Bruce Eugene-2006,Bruce Eugene,257.0,QB,Grambling State,2006.0,,1,SMALL SCHOOL,20.689795399769725,21.305051669809757,94.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,7.97,27.5,260.0
Charles Spencer-2006,Charles Spencer,65.0,G,Pittsburgh,2006.0,HOU,143,Pittsburgh,24.0,30.0,104.0271452146946,1.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763108336182464,0.0,0.0,0.0,0.0,7.853216391164139,29.669751799466155,352.0
Chris Denney-2006,Chris Denney,257.0,WR,Nebraska-Omaha,2006.0,,5,SMALL SCHOOL,22.752676921750016,13.0,110.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,7.02,33.0,224.0
Chris Gocong-2006,Chris Gocong,71.0,DE,Cal Poly-San Luis Obispo,2006.0,PHI,6,SMALL SCHOOL,22.0,28.0,123.0,29.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,7.05,38.5,263.0
