key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Al Johnson-2003,Al Johnson,38.0,C,Wisconsin,2003.0,DAL,208,Wisconsin,24.0,26.391674851696393,112.59733421907616,23.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.517052304128974,0.0,0.0,0.0,0.0,7.438566738990084,33.36679179214454,305.0
Alex Jackson-2003,Alex Jackson,257.0,OG,Georgia,2003.0,,317,Georgia,23.166513885687593,32.263402050992084,98.56119747218983,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.861652809312101,0.0,0.0,0.0,0.0,8.057231958518795,27.34440389182535,356.0
Anthony Adams-2003,Anthony Adams,57.0,DT,Penn St.,2003.0,SFO,123,Penn St.,23.0,25.51984865071637,109.0,33.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,7.68,30.5,299.0
Anthony Davis-2003,Anthony Davis,257.0,OG,Virginia Tech,2003.0,,195,Virginia Tech,22.165457030005076,27.884851965413333,95.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,8.26,27.5,329.0
Antoine Mirambeau-2003,Antoine Mirambeau,257.0,C,Florida State,2003.0,,142,Florida State,22.497017635026893,25.09700013371321,103.66074786256277,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675172850540754,0.0,0.0,0.0,0.0,7.748455355354891,28.814469491968666,299.0
Aubrayo Franklin-2003,Aubrayo Franklin,146.0,DT,Tennessee,2003.0,BAL,207,Tennessee,23.0,22.55258749654209,100.0,42.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,7.730371486311059,27.0,307.0
Austin King-2003,Austin King,133.0,C,Northwestern,2003.0,TAM,78,Northwestern,22.0,20.0,106.0,3.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,7.99,28.0,299.0
Ben Claxton-2003,Ben Claxton,157.0,G,Mississippi,2003.0,DEN,137,Mississippi,23.0,19.70303152330979,102.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,7.81,27.0,301.0
Ben Johnson-2003,Ben Johnson,216.0,T,Wisconsin,2003.0,DET,208,Wisconsin,22.667210686022443,30.0,100.58102597942371,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779332234361426,0.0,0.0,0.0,0.0,7.906344092785717,27.414687283248,329.0
Ben Sobieski-2003,Ben Sobieski,151.0,T,Iowa,2003.0,BUF,203,Iowa,24.0,18.0,109.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,7.7,30.0,307.0
