key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Aaron Mellette-2013,Aaron Mellette,238.0,WR,Elon,2013.0,BAL,3,SMALL SCHOOL,23.0,9.0,123.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,7.11,33.5,217.0
Alan Bonner-2013,Alan Bonner,195.0,WR,Jacksonville St.,2013.0,HOU,2,SMALL SCHOOL,22.0,14.0,117.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,6.894627770151079,33.0,193.0
Armonty Bryant-2013,Armonty Bryant,217.0,DE,East Central (OK),2013.0,CLE,2,SMALL SCHOOL,23.0,20.115319698152575,118.0,5.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.32,31.5,263.0
B.W. Webb-2013,B.W. Webb,114.0,DB,William & Mary,2013.0,DAL,9,SMALL SCHOOL,23.0,14.0,132.0,14.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,6.82,40.5,184.0
Brad McDougald-2013,Brad McDougald,257.0,S,Illinois,2013.0,,101,Illinois,22.333970105801875,19.0,122.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,7.07,34.5,215.0
Brad Sorensen-2013,Brad Sorensen,221.0,QB,Southern Utah,2013.0,SDG,9,SMALL SCHOOL,25.0,-8.471498559176553,112.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,7.17,29.0,229.0
Brandon Hepburn-2013,Brandon Hepburn,245.0,LB,Florida A&M,2013.0,DET,7,SMALL SCHOOL,23.0,21.0,124.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,7.4,32.0,240.0
Brandon Kaufman-2013,Brandon Kaufman,257.0,WR,East. Washington,2013.0,,8,SMALL SCHOOL,22.793474902800835,9.0,115.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,7.11,33.5,216.0
Brandon Williams-2013,Brandon Williams,94.0,DT,Missouri Southern,2013.0,BAL,2,SMALL SCHOOL,24.0,38.0,102.0,52.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,8.09,29.5,335.0
Braxston Cave-2013,Braxston Cave,257.0,C,Notre Dame,2013.0,,240,Notre Dame,22.03951719415652,24.685024156958036,98.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,7.81,25.5,303.0
Brian Winters-2013,Brian Winters,72.0,G,Kent St.,2013.0,NYJ,9,SMALL SCHOOL,22.0,9.0,91.44973059796533,31.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053649581335717,0.0,0.0,0.0,0.0,8.371892151842689,20.233537460666867,320.0
Charles Johnson-2013,Charles Johnson,216.0,WR,Grand Valley St.,2013.0,GNB,5,SMALL SCHOOL,24.0,20.854121736381842,118.27453908097776,7.0,0.0,0.0,0.0,4.771830923658733,0.0,0.0,0.0,0.0,0.0,76.06933827698424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356896372761732,0.0,0.0,0.0,0.0,7.142034370931082,35.058381155141475,268.976915731967
Chris Barker-2013,Chris Barker,257.0,OG,Nevada,2013.0,,55,Nevada,21.578229543353636,29.0,99.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,0.0,0.0,0.0,8.09,27.5,305.0
Chris Faulk-2013,Chris Faulk,257.0,OT,LSU,2013.0,,331,LSU,24.03392257417175,25.0,107.15447147448681,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.690839436153727,0.0,0.0,0.0,0.0,7.711749729029798,30.230685647397664,331.0
Cooper Taylor-2013,Cooper Taylor,152.0,DB,Richmond,2013.0,NYG,12,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,1.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
D.J. Fluker-2013,D.J. Fluker,257.0,OT,Alabama,2013.0,,337,Alabama,23.804571156815783,21.0,101.09619114624815,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8199264772407515,0.0,0.0,0.0,0.0,7.91855926534166,27.708482759788012,339.0
Da'Rick Rogers-2013,Da'Rick Rogers,257.0,WR,Tennessee Tech,2013.0,,3,SMALL SCHOOL,24.427329264473418,10.0,132.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,6.71,39.5,217.0
Dallas Thomas-2013,Dallas Thomas,77.0,T,Tennessee,2013.0,MIA,207,Tennessee,23.0,26.34155581894487,107.05056173569527,13.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.638293740577771,0.0,0.0,0.0,0.0,7.667019719977785,29.803221349886655,306.0
David Bakhtiari-2013,David Bakhtiari,257.0,OT,Colorado,2013.0,,104,Colorado,21.96778127618088,28.0,101.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,7.7,25.5,299.0
David Bass-2013,David Bass,233.0,DE,Missouri Western St.,2013.0,OAK,2,SMALL SCHOOL,22.0,20.0,111.0,9.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,7.07,30.5,262.0
David Quessenberry-2013,David Quessenberry,176.0,OL,San Jose St.,2013.0,HOU,21,SMALL SCHOOL,23.0,25.0,112.0,19.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,7.49,29.5,302.0
Dax Swanson-2013,Dax Swanson,257.0,CB,SMU,2013.0,,42,SMALL SCHOOL,21.47443530827749,15.0,122.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22633703253738,0.0,0.0,0.0,0.0,7.006802044842457,33.0,186.0
Demetrius McCray-2013,Demetrius McCray,210.0,DB,Appalachian St.,2013.0,JAX,25,SMALL SCHOOL,22.0,4.0,126.0,8.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,7.17,36.0,187.0
Earl Watford-2013,Earl Watford,116.0,G,James Madison,2013.0,ARI,8,SMALL SCHOOL,23.0,24.0,107.0,15.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.77,30.0,300.0
Edmund Kugbila-2013,Edmund Kugbila,108.0,OL,Valdosta St.,2013.0,CAR,3,SMALL SCHOOL,22.0,23.0,105.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,7.72,22.5,317.0
Emmett Cleary-2013,Emmett Cleary,257.0,OT,Boston Col.,2013.0,,107,Boston Col.,23.18010639715894,24.0,108.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,7.81,28.5,316.0
Eric Fisher-2013,Eric Fisher,1.0,T,Central Michigan,2013.0,KAN,34,SMALL SCHOOL,22.0,27.0,116.0,62.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,7.59,28.5,306.0
Eric Kush-2013,Eric Kush,170.0,C,California (PA),2013.0,KAN,4,SMALL SCHOOL,23.0,20.268169598944326,115.8472986778325,10.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
Garrett Gilkey-2013,Garrett Gilkey,227.0,T,Chadron St.,2013.0,CLE,1,SMALL SCHOOL,23.0,28.0,108.0,2.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,7.65,30.0,318.0
Greg Reid-2013,Greg Reid,257.0,CB,Florida State,2013.0,,142,Florida State,22.213070027543086,10.0,119.44597014634752,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2198567389400745,0.0,0.0,0.0,0.0,7.005616197060377,34.95359688132555,190.0
J.C. Tretter-2013,J.C. Tretter,122.0,T,Cornell,2013.0,GNB,3,SMALL SCHOOL,22.0,29.0,109.0,37.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,7.48,29.5,307.0
J.J. Wilcox-2013,J.J. Wilcox,80.0,DB,Georgia Southern,2013.0,DAL,12,SMALL SCHOOL,22.0,17.0,124.0,16.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,7.02,35.0,213.0
Jamaal Johnson-Webb-2013,Jamaal Johnson-Webb,257.0,OG,Alabama A&M,2013.0,,3,SMALL SCHOOL,22.11161574836623,17.0,92.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,8.12,23.0,313.0
Jared Smith-2013,Jared Smith,241.0,DT,New Hampshire,2013.0,SEA,3,SMALL SCHOOL,23.0,28.0,115.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,7.2,32.5,302.0
