key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Alex Wesley-2019,Alex Wesley,257.0,WR,Northern Colorado,2019.0,,3,SMALL SCHOOL,21.848129479429797,13.0,125.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,7.4,38.5,190.0
Ashton Dulin-2019,Ashton Dulin,257.0,WR,Malone University (Ohio),2019.0,,1,SMALL SCHOOL,23.299161306273874,13.0,121.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,7.0,38.0,215.0
Corey Ballentine-2019,Corey Ballentine,180.0,CB,Washburn,2019.0,NYG,4,SMALL SCHOOL,23.0,15.0,135.0,5.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,6.82,39.5,196.0
Darryl Johnson-2019,Darryl Johnson,225.0,DE,North Carolina A&T,2019.0,BUF,8,SMALL SCHOOL,22.0,20.0,110.14223222746102,4.0,0.0,0.0,0.0,4.9404934527106485,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50458624298691,0.0,0.0,0.0,0.0,7.442467634555352,29.71623558575736,253.0
Devon Johnson-2019,Devon Johnson,257.0,OT,Ferris State,2019.0,,1,SMALL SCHOOL,22.53918596169734,26.0,89.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,8.34,27.5,338.0
Drew Forbes-2019,Drew Forbes,189.0,T,SE Missouri St.,2019.0,CLE,4,SMALL SCHOOL,22.0,19.682217461506724,113.42005827468732,1.0,0.0,0.0,0.0,4.772838087374288,0.0,0.0,0.0,0.0,0.0,73.08217786941191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397700513129228,0.0,0.0,0.0,0.0,7.302831311393288,32.14353497427021,234.33969426095393
E.J. Speed-2019,E.J. Speed,164.0,LB,Tarleton St.,2019.0,IND,2,SMALL SCHOOL,24.0,20.854121736381842,118.27453908097776,16.0,0.0,0.0,0.0,4.771830923658733,0.0,0.0,0.0,0.0,0.0,76.06933827698424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356896372761732,0.0,0.0,0.0,0.0,7.142034370931082,35.058381155141475,268.976915731967
Easton Stick-2019,Easton Stick,166.0,QB,North Dakota St.,2019.0,LAC,19,SMALL SCHOOL,23.0,19.585252320523125,118.0,4.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,6.65,33.5,224.0
Ethan Greenidge-2019,Ethan Greenidge,257.0,OL,Villanova,2019.0,,8,SMALL SCHOOL,23.343286420110772,29.351795799775687,105.38575387189694,0.0,0.0,0.0,0.0,5.168120999425774,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69279132230311,0.0,0.0,0.0,0.0,7.767118017772831,29.98807284144675,327.0
Iosua Opeta-2019,Iosua Opeta,257.0,OL,Weber State,2019.0,,4,SMALL SCHOOL,21.67554153402282,39.0,112.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,8.06,33.0,301.0
Jimmy Moreland-2019,Jimmy Moreland,227.0,CB,James Madison,2019.0,WAS,8,SMALL SCHOOL,24.0,20.854121736381842,118.27453908097776,5.0,0.0,0.0,0.0,4.771830923658733,0.0,0.0,0.0,0.0,0.0,76.06933827698424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356896372761732,0.0,0.0,0.0,0.0,7.142034370931082,35.058381155141475,268.976915731967
