key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Adam Haayer-2001,Adam Haayer,199.0,T,Minnesota,2001.0,TEN,95,Minnesota,24.0,23.0,109.77844674075932,4.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.527583600246573,0.0,0.0,0.0,0.0,7.377129654074462,32.67789678786312,298.0
Albert Traylor-2001,Albert Traylor,257.0,OG,NW State (LA),2001.0,,3,SMALL SCHOOL,21.756908753264035,20.0,96.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940664642770013,0.0,0.0,0.0,0.0,8.34,27.0,307.0
Alex Bannister-2001,Alex Bannister,140.0,WR,East. Kentucky,2001.0,SEA,5,SMALL SCHOOL,22.0,11.955580093178128,110.0,1.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.243768022439316,0.0,0.0,0.0,0.0,6.933575618134695,30.5,201.0
Alex Sulfsted-2001,Alex Sulfsted,176.0,T,Miami (OH),2001.0,KAN,27,SMALL SCHOOL,23.0,24.273593829288814,96.0,2.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.698017862187887,0.0,0.0,0.0,0.0,7.7915968394963135,30.5,312.0
Anthony Denman-2001,Anthony Denman,213.0,LB,Notre Dame,2001.0,JAX,240,Notre Dame,21.0,23.825276265833708,109.64852505093398,2.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.485681583643964,0.0,0.0,0.0,0.0,7.518440446260209,29.611705137104593,239.0
Anthony Herron-2001,Anthony Herron,257.0,DE,Iowa,2001.0,,203,Iowa,22.950645074440963,26.0,114.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,7.58,36.0,280.0
Anthony Sessions-2001,Anthony Sessions,257.0,OLB,Tennessee,2001.0,,207,Tennessee,21.858027886942388,19.0,112.92417315623928,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384695503644052,0.0,0.0,0.0,0.0,7.287328689597648,32.22355344453479,228.0
Arther Love-2001,Arther Love,180.0,TE,South Carolina St.,2001.0,NWE,9,SMALL SCHOOL,22.606585800430636,24.0,119.4774242439945,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.283904769348078,0.0,0.0,0.0,0.0,7.114345278733678,36.0,236.0
Bernard Robertson-2001,Bernard Robertson,138.0,T,Tulane,2001.0,CHI,46,SMALL SCHOOL,22.0,19.0,106.0,3.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,8.06,30.0,308.0
Bill Ferrario-2001,Bill Ferrario,105.0,G,Wisconsin,2001.0,GNB,208,Wisconsin,22.0,17.0,94.12375402968462,1.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.927179090399548,0.0,0.0,0.0,0.0,8.173049031606972,23.29162551308829,314.0
Brandon Gorin-2001,Brandon Gorin,201.0,T,Purdue,2001.0,SDG,112,Purdue,23.0,20.268169598944326,115.8472986778325,15.0,0.0,0.0,0.0,4.772334505516511,0.0,0.0,0.0,0.0,0.0,74.57575807319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945481,0.0,0.0,0.0,0.0,7.222432841162187,33.600958064705836,251.65830499646074
Brandon Spoon-2001,Brandon Spoon,110.0,LB,North Carolina,2001.0,BUF,160,North Carolina,23.0,33.0,110.0,5.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,7.3,35.5,245.0
Brandon Winey-2001,Brandon Winey,164.0,T,LSU,2001.0,MIA,331,LSU,23.0,20.800116061625687,103.7315937204441,3.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.684798427593497,0.0,0.0,0.0,0.0,7.69038551620473,28.516802542521717,301.0
Brent McCaffrey-2001,Brent McCaffrey,257.0,OG,USC,2001.0,,277,USC,22.308953411710167,21.475071216592767,104.49979943317747,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635839008967068,0.0,0.0,0.0,0.0,7.6669613195456074,28.754534279049153,282.0
