key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Adrian Peterson-2002,Adrian Peterson,199.0,RB,Georgia Southern,2002.0,CHI,12,SMALL SCHOOL,23.0,14.0,119.0,11.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,7.59,34.0,214.0
Albert Haynesworth-2002,Albert Haynesworth,15.0,DT,Tennessee,2002.0,TEN,207,Tennessee,21.0,34.68571437563122,98.93543132978638,55.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.842800370719091,0.0,0.0,0.0,0.0,8.142207614612404,24.313705947903543,320.0
Alonzo Cunningham-2002,Alonzo Cunningham,257.0,OG,Iowa,2002.0,,203,Iowa,20.964189737149773,26.46000802691151,98.0,0.0,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,8.52,24.0,316.0
Andre' Goodman-2002,Andre' Goodman,68.0,DB,South Carolina,2002.0,DET,165,South Carolina,24.0,20.854121736381842,118.27453908097776,34.0,0.0,0.0,0.0,4.771830923658733,0.0,0.0,0.0,0.0,0.0,76.06933827698424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356896372761732,0.0,0.0,0.0,0.0,7.142034370931082,35.058381155141475,268.976915731967
Andy Eby-2002,Andy Eby,257.0,C,Kansas State,2002.0,,68,Kansas State,22.827793387281062,28.0,103.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,7.46,29.0,300.0
Anton Palepoi-2002,Anton Palepoi,60.0,DE,UNLV,2002.0,SEA,30,SMALL SCHOOL,24.0,24.0,114.0,4.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,7.46,33.5,279.0
Antwan Kirk-Hughes-2002,Antwan Kirk-Hughes,257.0,OG,Texas,2002.0,,190,Texas,21.670218939285235,26.185904151111657,95.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,8.28,27.0,316.0
Antwan Lake-2002,Antwan Lake,257.0,DE,West Virginia,2002.0,,124,West Virginia,22.464184790686947,27.0,107.41508257489394,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5848714225698775,0.0,0.0,0.0,0.0,7.596305905149123,30.100285505829106,288.0
Artis Hicks-2002,Artis Hicks,257.0,OG,Memphis,2002.0,,61,Memphis,22.863861732794106,22.0,104.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,7.85,29.5,303.0
Ben Miller-2002,Ben Miller,257.0,C,Air Force,2002.0,,12,SMALL SCHOOL,23.753068868671924,18.0,114.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,7.28,37.5,263.0
