key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
Adam Bergen-2005,Adam Bergen,257.0,TE,Lehigh,2005.0,,3,SMALL SCHOOL,23.805884582690755,25.0,121.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,7.11,38.0,265.0
Adam Kieft-2005,Adam Kieft,153.0,T,Central Michigan,2005.0,CIN,34,SMALL SCHOOL,24.016873972443264,28.0,110.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,7.78,33.0,337.0
Adam Snyder-2005,Adam Snyder,94.0,T,Oregon,2005.0,SFO,191,Oregon,23.0,21.0,93.0,34.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,7.83,28.5,316.0
Adam Terry-2005,Adam Terry,64.0,T,Syracuse,2005.0,BAL,100,Syracuse,23.0,25.6378231478173,96.0,9.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,7.89,28.0,330.0
Adrian Awasom-2005,Adrian Awasom,257.0,DE,North Texas,2005.0,,10,SMALL SCHOOL,22.80111297904399,23.0,107.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,7.57,32.5,279.0
Adrian McPherson-2005,Adrian McPherson,152.0,QB,Florida St.,2005.0,NOR,122,Florida St.,22.430071493340304,22.0,128.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,6.93,34.5,218.0
Albert Means-2005,Albert Means,257.0,DT,Memphis,2005.0,,61,Memphis,21.91227456148553,26.0,96.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0,8.21,27.0,318.0
Alphonso Hodge-2005,Alphonso Hodge,147.0,DB,Miami (OH),2005.0,KAN,27,SMALL SCHOOL,22.156795200659477,20.0,120.26901388668824,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,6.801056289054948,34.0,203.0
Andre Frazier-2005,Andre Frazier,257.0,DE,Cincinnati,2005.0,,107,Cincinnati,23.315171581166297,19.0,124.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,7.09,38.0,234.0
Andre Maddox-2005,Andre Maddox,161.0,DB,North Carolina St.,2005.0,NYJ,67,North Carolina St.,22.023092622943963,17.0,127.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.326649362046071,0.0,0.0,0.0,0.0,7.33,36.5,205.0
Anthony Alabi-2005,Anthony Alabi,162.0,T,TCU,2005.0,MIA,143,TCU,24.0,18.0,105.0,1.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,7.62,32.5,310.0
Anthony Bryant-2005,Anthony Bryant,178.0,DT,Alabama,2005.0,TAM,337,Alabama,23.0,23.0,106.0,2.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,7.8,31.5,337.0
Atcheson Conway-2005,Atcheson Conway,257.0,S,Bowie State,2005.0,,1,SMALL SCHOOL,21.542383264476275,14.0,108.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,7.38,32.0,219.0
Atiyyah Ellison-2005,Atiyyah Ellison,89.0,DT,Missouri,2005.0,CAR,118,Missouri,23.0,25.0,103.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,8.0,27.5,305.0
Ben Dougherty-2005,Ben Dougherty,257.0,QB,Florida A&M,2005.0,,7,SMALL SCHOOL,21.605623312127673,17.188095301077936,108.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,7.41,33.0,222.0
Benard Thomas-2005,Benard Thomas,257.0,DE,Nebraska,2005.0,,171,Nebraska,20.768464003454,27.0,108.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,8.24,30.0,269.0
Boomer Grigsby-2005,Boomer Grigsby,138.0,LB,Illinois St.,2005.0,KAN,7,SMALL SCHOOL,23.0,32.0,112.0,3.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2713713579487695,0.0,0.0,0.0,0.0,7.1,35.5,249.0
Brandon Browner-2005,Brandon Browner,257.0,CB,Oregon State,2005.0,,54,Oregon State,22.97201395788078,13.0,123.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,7.2,36.5,221.0
