key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
https://www.sports-reference.com/cfb/players/sadarius-hutcherson-1.html,Sadarius Hutcherson,257.0,OL,South Carolina,2021.0,,165,South Carolina,23.232332596604323,36.0,110.1672019389017,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,76.15144033186817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.586261732569609,0.0,0.0,0.0,0.0,7.605224766694925,31.678942759125235,321.0
https://www.sports-reference.com/cfb/players/sage-surratt-1.html,Sage Surratt,257.0,WR,Wake Forest,2021.0,,78,Wake Forest,22.034234180927854,18.0,118.49709315422643,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,22.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,15.0,1582.0,0.0,0.0,0.0,0.0,2.0,4.25,0.0,2.0,0.0,2.0,7.045923204445922,34.16617648146696,209.0
https://www.sports-reference.com/cfb/players/sam-ehlinger-1.html,Sam Ehlinger,257.0,QB,Texas,2021.0,,190,Texas,22.49230091648111,15.890979485260942,114.0,0.0,0.0,0.0,0.0,4.84,0.0,1.0,0.0,0.0,46.0,73.0,0.0,0.0,0.0,1476.0,923.0,0.0,27.0,94.0,11436.0,0.0,0.0,0.0,9.0,0.0,115.0,554.0,33.0,1907.0,0.0,4.0,4.44,0.0,2.0,0.0,2.0,7.15,36.5,220.0
https://www.sports-reference.com/cfb/players/samuel-cosmi-1.html,Samuel Cosmi,257.0,OL,Texas,2021.0,,190,Texas,23.410870921426273,36.0,117.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,4.0,35.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,3.0,4.39,0.0,1.0,0.0,1.0,7.35,30.0,314.0
https://www.sports-reference.com/cfb/players/sandon-mccoy-1.html,Sandon McCoy,257.0,RB,Army,2021.0,,7,SMALL SCHOOL,21.166004078224805,18.0,114.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,39.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,248.0,20.0,967.0,0.0,4.0,4.56,0.0,2.0,0.0,2.0,7.47,32.0,215.0
https://www.sports-reference.com/cfb/players/scooter-harrington-1.html,Scooter Harrington,257.0,TE,Stanford,2021.0,,190,Stanford,22.399824138631494,15.690361830978276,105.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,41.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,103.0,0.0,0.0,0.0,0.0,4.0,4.53,0.0,0.0,0.0,0.0,7.2,29.0,250.0
https://www.sports-reference.com/cfb/players/scott-meyer-1.html,Scott Meyer,257.0,LS,Vanderbilt,2021.0,,63,Vanderbilt,21.117577635357257,17.23383558607992,102.0,0.0,0.0,0.0,0.0,4.994681899810615,0.0,0.0,0.0,0.0,33.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.65,0.0,1.0,0.0,1.0,7.54,27.504259754150468,237.0
https://www.sports-reference.com/cfb/players/seth-cottengim-1.html,Seth Cottengim,257.0,S,Arkansas St.,2021.0,,15,SMALL SCHOOL,21.166054631749624,19.318955798591645,107.71643678243753,0.0,0.0,0.0,0.0,4.851237095113057,0.0,0.0,0.0,0.0,44.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.468736223317512,0.0,2.0,0.0,2.0,7.419905197472849,28.5,230.0
https://www.sports-reference.com/cfb/players/seth-williams-1.html,Seth Williams,257.0,WR,Auburn,2021.0,,200,Auburn,22.85582523979432,12.0,124.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,36.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,17.0,2124.0,0.0,0.0,0.0,0.0,3.0,4.43,1.0,1.0,0.0,0.0,7.2,37.0,211.0
https://www.sports-reference.com/cfb/players/shaka-toney-1.html,Shaka Toney,257.0,DE,Penn St.,2021.0,,123,Penn St.,23.714490476740643,24.0,128.0,0.0,0.0,0.0,0.0,4.51,5.0,1.0,0.0,0.0,47.0,74.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,4.0,4.28,57.0,116.0,32.0,59.0,6.95,39.0,242.0
