IMDB ID,Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
tt4477536,fifty.shades.fr_tt4477536,0.0156484354223916,0.0029270454746919,0.1156528676535766,0.0,0.9209068345004884,0.0022914635227373,0.4455652733809089,0.5544347266190911
tt4465564,fifty_shades_darker,0.0137449281056616,0.0019078634196468,0.1192471306489758,0.0,0.920182550416708,0.0012353887885633,0.423481840370114,0.576518159629886
tt2322441,fifty_shades_of_grey,0.0020504926108374,0.001066040640394,0.116499384236453,0.0,0.9363308189655176,0.0001577894088669,0.4203911548203555,0.5796088451796445
tt0964517,fighter_tt0964517,0.0,0.0,0.00223622556148,0.0,0.9980990466957508,0.0,0.6732743489629974,0.3267256510370025
tt0104265,final.analysis_tt0104265,0.035874890885028,0.0,0.0418297524850054,0.0,0.959025568101822,0.0011678821839889,0.653722732278092,0.3462772677219081
tt0195714,final.destinati_tt0195714,0.0257191871206122,0.0,0.0361441013460015,0.0,0.9520673880531364,0.0,0.7274413237445652,0.2725586762554349
tt0414982,final.destinati_tt0414982,0.0516600054828516,0.0021931406640021,0.022110320746822,0.0,0.947024110118747,0.0,0.4409966192943969,0.5590033807056031
tt1144884,final.destinati_tt1144884,0.1013949459346436,0.0,0.005033156102515,0.0,0.8986050540653564,0.0,0.5709030667484118,0.4290969332515881
tt0308644,finding.neverla_tt0308644,0.0,0.0,0.0204564406407724,0.0010779021285933,0.9763388193987272,0.0033644941847706,0.6676295184388819,0.3323704815611181
tt0083943,firefox,0.0,0.0,0.0261849617580523,0.0,0.9742908183417714,0.0,0.9818209853999788,0.0181790146000211
tt0106918,firm_fs,0.007731528691944,0.0123067890361855,0.0113197985229133,0.0062841074132443,0.9728178980872042,0.0,0.7787475374604501,0.2212524625395499
tt9231040,first.cow_tt9231040,0.0,0.2996321393998064,0.0458586640851887,0.1205924491771539,0.5797754114230397,0.0,0.9688995215311004,0.0311004784688995
tt0080739,first.family_tt0080739,0.1606890874232705,0.0117452056156867,0.0536435110750139,0.0017310061715093,0.7822678225124727,0.0,0.8696433099484405,0.1303566900515594
tt0113071,first.knight_tt0113071,0.0,0.0,0.0571529047686031,0.0,1.0,0.0,0.7240294707111627,0.2759705292888372
tt6133466,first.purge_tt6133466,0.6928614920699355,0.0,0.0330221229957377,0.0,0.3071385079300641,0.0,0.5009881624253785,0.4990118375746215
tt0116313,first_wives_club,0.0,0.0,0.0081457878343059,0.0,0.9898993949375238,0.0095757402169632,0.2074735953832752,0.7925264046167247
tt0095159,fish_called_wanda,0.0,0.0,0.0010233623380079,0.0,0.9461392063095244,0.0528374313524672,0.6867411476847791,0.3132588523152209
tt0101889,fisher.king_tt0101889,0.0084612239334878,0.0,0.0504620417064195,0.0012997137794738,0.964726182363364,0.0,0.6906088839349998,0.3093911160650002
tt0087265,flamingo.kid_tt0087265,0.031818038074758,0.0,0.0795522104863701,0.0060155904117386,0.9122478021630512,0.002897508064006,0.9221117810004889,0.0778882189995111
tt0080745,flash_gordon,0.0052811112937695,0.0,0.040340909090909,0.014190161104718,0.9750267137925368,0.0,0.7400476993995154,0.2599523006004845
tt0085549,flashdance,0.0426959586729079,0.0,0.3082635534585328,0.0,0.8120158146994658,0.0,0.3937052550773492,0.6062947449226508
tt0099582,flatliners,0.0177878828407115,0.0,0.0014084217240563,0.0,0.9816575961152664,0.0009248876040369,0.7390211384430626,0.2609788615569374
tt0089155,fletch,0.0163747708715214,0.0016605565739043,0.032676220629895,0.0,0.9691451424762536,0.0,0.9588609336068602,0.1133643016026472
tt0097366,fletch.lives_tt0097366,0.0847188264058679,0.0,0.0330015820509132,0.0,0.8955659427585214,0.0,0.8908608438143307,0.1091391561856692
tt1907668,flight,0.5749915250133179,0.0,0.0027713206450675,0.0,0.4305511162768173,0.0,0.8123411512908548,0.1876588487091452
tt0091059,flight.of.the.n_tt0091059,0.0,0.0,0.0728396857724759,0.0,0.9354815245853944,0.0,0.8688916714826944,0.1311083285173055
tt0408790,flightplan,0.0242594522884487,0.0,0.031929309201175,0.0,0.9548858144603428,0.0,0.3692811308795054,0.6307188691204946
tt0109813,flintstones,0.0766477721460776,0.0177188615301562,0.0115776424836797,0.0069729778364274,0.9335252776694758,0.0,0.682526513238583,0.3174734867614169
tt5649144,florida.project_tt5649144,0.0,0.0072964071447118,0.101178030147732,0.0355732305631858,0.8988219698522684,0.0,0.3984123364592538,0.6015876635407462
tt0119137,flubber,0.0,0.0,0.0,0.0,1.0,0.0,0.7989405165847241,0.2010594834152759
tt0091064,fly,0.0,0.0,0.0,0.0,1.0,0.0,0.5702828455981388,0.4297171544018611
tt2381941,focus_tt2381941,0.4328668255971579,0.0647819380171084,0.0438685551348572,0.0116299724208853,0.463519842939279,0.0,0.6695767731261056,0.3304232268738944
tt0770752,fools.gold_tt0770752,0.0411216677428281,0.0,0.0001429757402453,0.001565353749654,0.9587353565169264,0.0,0.6202639817243422,0.3797360182756578
tt0087277,footloose,0.0,0.0,0.0014773867545871,0.0,1.0,0.0,0.6367692629244932,0.3632307370755068
tt0082398,for_your_eyes_only,0.0,0.0,0.0167435797158128,0.0074775127102072,0.9884343631860252,0.0,0.7269406017815361,0.2730593982184639
tt0865556,forbidden.kingd_tt0865556,0.0,0.6256375950013101,0.0,0.0276348639291576,0.3957158029765927,0.0,0.8151666229336132,0.1848333770663867
tt2488496,force_awakens,0.2236403861182349,0.0159763574125235,0.0384896481128856,0.0079634134260838,0.7098213597789832,0.0060911582446369,0.6694889339092542,0.3305110660907457
tt0141098,forces.of.natur_tt0141098,0.0087745112112773,0.0,0.0303264333496023,0.0,0.9929782377766933,0.0028523441761649,0.6088449434606358,0.3911550565393642
tt1950186,ford_v_ferrari,0.0,0.0031723964291383,0.0745239489657965,0.0,0.9519904105615185,0.0,0.9457506497895328,0.0542493502104672
tt10327252,forever.purge_tt10327252,0.0,0.0,0.2721742768162872,0.1358020483103763,0.6881486187074878,0.0,0.5682741467458892,0.4317258532541108
